id,url,landmark_id,category,hierarchical_label,natural_or_human_made
6a2bea9489c6e370,http://upload.wikimedia.org/wikipedia/commons/8/8a/2012-06-17%2C_Vogelpark_Marlow_%2855%29.JPG,175383,http://commons.wikimedia.org/wiki/Category:Vogelpark_Marlow,zoo,human-made
9d4fb8a8cb46aebd,https://upload.wikimedia.org/wikipedia/commons/9/9d/OneBloorEastToronto2018.jpg,101887,http://commons.wikimedia.org/wiki/Category:One_Bloor,skyscraper,human-made
22da9f274568a9a9,https://upload.wikimedia.org/wikipedia/commons/f/f6/DIMG_0176_%285891724445%29.jpg,144737,http://commons.wikimedia.org/wiki/Category:Hassel%C3%B6,island,natural
5a8328b6e25e1095,https://upload.wikimedia.org/wikipedia/commons/4/44/Plegamiento_de_Campodola_Leixaz%C3%B3s_en_la_Sierra_do_Caurel.JPG,23357,http://commons.wikimedia.org/wiki/Category:Macizo_Galaico-Leon%C3%A9s,mountain,natural
7eafd700be69be69,https://upload.wikimedia.org/wikipedia/commons/6/69/Nyala%2C_male.jpg,31482,http://commons.wikimedia.org/wiki/Category:Hlane_Royal_National_Park,parks,natural
8664422acf1495a6,http://upload.wikimedia.org/wikipedia/commons/4/44/Cenakelkerk%2C_hostiedoos_ontwerp_Brom_-_Groesbeek_-_20091960_-_RCE.jpg,118102,"http://commons.wikimedia.org/wiki/Category:Cenakelkerk,_Heilig_Landstichting",church,human-made
75e83f576d1f05f6,https://upload.wikimedia.org/wikipedia/commons/9/96/Muros_Galicia.jpg,29708,http://commons.wikimedia.org/wiki/Category:R%C3%ADa_de_Muros_e_Noia,river,natural
e7fbda725325ca04,https://upload.wikimedia.org/wikipedia/commons/f/f9/Energysolutionsarena.jpg,172905,http://commons.wikimedia.org/wiki/Category:Vivint_Smart_Home_Arena,sports venue,human-made
e2fe2dfca5094902,https://upload.wikimedia.org/wikipedia/commons/1/19/Atlantes_de_Tula2.jpg,138886,http://commons.wikimedia.org/wiki/Category:Atlante-Tollan-Xicocotitlan,sculpture,human-made
2f777e3c34b58d55,http://upload.wikimedia.org/wikipedia/commons/4/42/Taufstein_Scharans.jpg,182888,http://commons.wikimedia.org/wiki/Category:Reformierte_Kirche_Scharans,church,human-made
f263b340ff0d98f5,http://upload.wikimedia.org/wikipedia/commons/6/6a/Weilburg_-_Schlo%C3%9Fgarten_mit_Springbrunnen.jpg,135653,http://commons.wikimedia.org/wiki/Category:Schloss_Weilburg,castle / fort,human-made
604b2817a90d20bf,https://upload.wikimedia.org/wikipedia/commons/6/63/New_River_Gorge_Bridge_WV_8471_%287534813288%29.jpg,196547,http://commons.wikimedia.org/wiki/Category:New_River_Gorge_Bridge,bridge,human-made
1b892bc7a8cdff00,https://upload.wikimedia.org/wikipedia/commons/a/a3/Bad_Kissingen%2C_Burg_Botenlauben-20160227-007.jpg,59739,http://commons.wikimedia.org/wiki/Category:Burgruine_Botenlauben,archeological site,human-made
0ef152dfb4c4dd01,https://upload.wikimedia.org/wikipedia/commons/6/6e/Voiron_nef_Saint-Bruno.JPG,19284,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Bruno_de_Voiron,church,human-made
72bd2a8d794816ac,https://upload.wikimedia.org/wikipedia/commons/e/e7/Kj%C3%B8lnes_Lighthouse_buildings_2013.jpg,170143,http://commons.wikimedia.org/wiki/Category:Kj%C3%B8lnes_fyr,lighthouse,human-made
31cf791f4af98416,http://upload.wikimedia.org/wikipedia/commons/7/75/Burgtheater_Wien_Sp%C3%A4tnachmittag_2011_d.jpg,173825,http://commons.wikimedia.org/wiki/Category:Burgtheater,theatre,human-made
2a3ae755718e0c5c,https://upload.wikimedia.org/wikipedia/commons/1/1e/0_Monschau_-_Burg_%282%29.JPG,64327,http://commons.wikimedia.org/wiki/Category:Burg_Monschau,castle / fort,human-made
702268289866023d,https://upload.wikimedia.org/wikipedia/commons/d/d6/%D0%91%D0%B0%D0%B7%D0%B0%D0%BB%D1%8C%D1%82%D0%BE%D0%B2%D0%B5.%D0%93%D0%BE%D1%82%D0%BE%D0%B2%D0%B8%D0%B9_%D0%BC%D0%B0%D1%82%D0%B5%D1%80%D1%96%D0%B0%D0%BB.jpg,160396,http://commons.wikimedia.org/wiki/Category:Bazaltovi_Stovpy,parks,natural
9ed3e5f9c33b1d36,https://upload.wikimedia.org/wikipedia/commons/2/2f/Train_at_Golra_Station.jpg,119481,http://commons.wikimedia.org/wiki/Category:Golra_Sharif_Railway_Museum,museum,human-made
6e50dcc0530cdd67,https://upload.wikimedia.org/wikipedia/commons/3/38/Hakone_Ashinoko_lake_dsc05543.jpg,174877,http://commons.wikimedia.org/wiki/Category:Lake_Ashi,lake,natural
b367a58aed3c16b2,https://upload.wikimedia.org/wikipedia/commons/f/fc/Contributed_by_Linda_Cole_%288669801896%29.jpg,84689,http://commons.wikimedia.org/wiki/Category:First_Landing_State_Park,parks,natural
75c754e0f68b4ef1,https://upload.wikimedia.org/wikipedia/commons/1/1f/Riddarholmskyrkan%28%D0%A1%D1%82%D0%BE%D0%BA%D0%B3%D0%BE%D0%BB%D1%8C%D0%BC.%D0%A8%D0%B2%D0%B5%D1%86%D0%B8%D1%8F%29_-_panoramio.jpg,182387,http://commons.wikimedia.org/wiki/Category:Riddarholmskyrkan,church,human-made
04ca034c9464d8b2,https://upload.wikimedia.org/wikipedia/commons/1/1b/Locre_N%C2%B010_Cem.10_1.JPG,51969,http://commons.wikimedia.org/wiki/Category:Locre_No.10_Cemetery,cemetery,human-made
3dc1621dc5d230f9,https://upload.wikimedia.org/wikipedia/commons/0/03/Vall_del_Madriu-Perafita-Claror_-_26.jpg,166554,http://commons.wikimedia.org/wiki/Category:Madriu-Perafita-Claror_Valley,mountain,natural
411415f1aa14f59e,https://upload.wikimedia.org/wikipedia/commons/c/c1/Amagertorv_-_Royal_Copenhagen.jpg,12375,http://commons.wikimedia.org/wiki/Category:Amagertorv,square,human-made
63eef99ee8b558f6,https://upload.wikimedia.org/wikipedia/commons/c/cc/%E5%85%BC%E5%85%AD%E5%9C%92_-_panoramio_%2836%29.jpg,194297,http://commons.wikimedia.org/wiki/Category:Kenroku-en,garden,natural
d9641c3553d2f6ae,http://upload.wikimedia.org/wikipedia/commons/8/87/Szyd%C5%82%C3%B3w_synagoga_wn%C4%99trze_02.01.2011_p.jpg,10422,http://commons.wikimedia.org/wiki/Category:Synagogue_in_Szyd%C5%82%C3%B3w,synagogue,human-made
f614baf71fec24f0,https://upload.wikimedia.org/wikipedia/commons/3/37/%D4%BD%D5%A1%D5%B9%D6%84%D5%A1%D6%80_%D5%84%D5%A1%D6%80%D5%AF%D5%B8%D5%BD%D5%AB_04.JPG,191140,"http://commons.wikimedia.org/wiki/Category:St._Grigor_Lusavorich_Church,_Goris",church,human-made
48000379fa5c1686,https://upload.wikimedia.org/wikipedia/commons/d/db/Floirac_46_-_Chapelle_Saint-Roch_02.JPG,50829,http://commons.wikimedia.org/wiki/Category:Chapelle_Saint-Roch_(Floirac),church,human-made
0257396b2a269cbe,https://upload.wikimedia.org/wikipedia/commons/7/7d/Rock_Trail_%284823960692%29.jpg,186190,http://commons.wikimedia.org/wiki/Category:Black_River_Gorges_National_Park,parks,natural
5e2a9e7c3a6a9523,http://upload.wikimedia.org/wikipedia/commons/f/f7/476_Synagoga%2C_ob._dom_kultury_Szyd%C5%82%C3%B3w_17.jpg,10422,http://commons.wikimedia.org/wiki/Category:Synagogue_in_Szyd%C5%82%C3%B3w,synagogue,human-made
936f30276c73399d,https://upload.wikimedia.org/wikipedia/commons/4/4a/Ses_Salines_-_Botanicactus_14_ies.jpg,13983,http://commons.wikimedia.org/wiki/Category:Botanicactus_(Mallorca),garden,natural
1f674653fc91ad9c,https://upload.wikimedia.org/wikipedia/commons/0/0a/Museo_de_la_Moda_-_Santiago_de_Chile_08.jpg,189484,http://commons.wikimedia.org/wiki/Category:Museo_de_la_Moda,museum,human-made
8e0e4b482106de83,https://upload.wikimedia.org/wikipedia/commons/0/05/Kis_vid%C3%A1mpark._Fortepan_57496.jpg,151951,http://commons.wikimedia.org/wiki/Category:Vid%C3%A1mpark,amusement park,human-made
ba5cdc911f9f2600,https://upload.wikimedia.org/wikipedia/commons/0/02/N18236_%2821013899473%29.jpg,25631,http://commons.wikimedia.org/wiki/Category:Kamloops_Airport,air transportation,human-made
bd7747c6d47711a6,http://upload.wikimedia.org/wikipedia/commons/a/a6/Wuhan_Huanhu_Lu_4165.jpg,141527,http://commons.wikimedia.org/wiki/Category:East_Lake_(Wuhan),lake,natural
e038d9cbf3005fb1,https://upload.wikimedia.org/wikipedia/commons/0/01/Gokai_Hyakkaten_-_panoramio.jpg,87205,"http://commons.wikimedia.org/wiki/Category:Nipponbashi,_Osaka",bridge,human-made
ffd546ce671c9478,https://upload.wikimedia.org/wikipedia/commons/3/33/Nyatapola_Temple_01.JPG,122791,"http://commons.wikimedia.org/wiki/Category:Nyatapola_Temple,_Bhaktapur",hindu temple,human-made
098c6c41bfaf5d8b,https://upload.wikimedia.org/wikipedia/commons/4/46/The_Horseshoe_-_Tadcaster_Road_-_geograph.org.uk_-_1728017.jpg,171194,http://commons.wikimedia.org/wiki/Category:Dringhouses,settlement,human-made
ea945f565722e55f,https://upload.wikimedia.org/wikipedia/commons/6/6f/St_David%27s_Bishops_Palace_%288163%29.jpg,171801,http://commons.wikimedia.org/wiki/Category:St._David's_Bishop's_Palace,palace,human-made
1c964dffb28f7f89,https://upload.wikimedia.org/wikipedia/commons/d/de/2017-11-03_Stockholm%2C_City_%2801%29_%28freddy2001%29.jpg,188553,http://commons.wikimedia.org/wiki/Category:Norrbro,bridge,human-made
e5da8bb03a7091b2,https://upload.wikimedia.org/wikipedia/commons/c/cc/%C4%B0stanbul_-_Aynal%C4%B1kavak_Kasr%C4%B1_-_Mart_2013_-_r9.JPG,43279,http://commons.wikimedia.org/wiki/Category:Aynal%C4%B1kavak_Palace,palace,human-made
4072182eddd0100e,https://upload.wikimedia.org/wikipedia/commons/5/51/Looking_downstream_from_the_footbridge_over_the_Severn_-_geograph.org.uk_-_532337.jpg,2474,http://commons.wikimedia.org/wiki/Category:River_Severn,river,natural
dee8f09e6033c92b,https://upload.wikimedia.org/wikipedia/commons/4/4e/Escalles_Cap_Blanc-Nez_12.jpg,10968,http://commons.wikimedia.org/wiki/Category:Cap_Blanc-Nez,parks,natural
d40140baa85b62a6,https://upload.wikimedia.org/wikipedia/commons/3/30/Sortland_Bridge_night.jpg,189946,http://commons.wikimedia.org/wiki/Category:Sortlandsbrua,bridge,human-made
6c7d994d48b94080,https://upload.wikimedia.org/wikipedia/commons/a/ad/At_Dyrham_Park_2018_173.jpg,35793,http://commons.wikimedia.org/wiki/Category:Dyrham_Park,house,human-made
465d62efed9dd015,https://upload.wikimedia.org/wikipedia/commons/2/20/Burg-Bornheim-Hemmerich-017.JPG,35969,http://commons.wikimedia.org/wiki/Category:Burg_Hemmerich,castle / fort,human-made
e8e813c08e994a9a,http://upload.wikimedia.org/wikipedia/commons/8/87/Hadrout027.JPG,153282,http://commons.wikimedia.org/wiki/Category:Azykh_cave,cave,natural
ea3b0948c6fe3e47,https://upload.wikimedia.org/wikipedia/commons/e/e2/Teotihuacan_-_Pyramid_of_the_Moon_-_Mexico_-_panoramio.jpg,195439,http://commons.wikimedia.org/wiki/Category:Pir%C3%A1mide_de_la_Luna,pyramid,human-made
a1ca40b6b967836f,https://upload.wikimedia.org/wikipedia/commons/1/1c/Li%C3%A8ge-%C3%89glise_Saint-Servais_%2810%29.jpg,109447,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Servais_(Li%C3%A8ge),church,human-made
28f2d7182b80373b,http://upload.wikimedia.org/wikipedia/commons/7/75/Gate_of_the_Togakushi_shrine.jpg,104416,http://commons.wikimedia.org/wiki/Category:Togakushi_Shrine,shinto shrine,human-made
45996994fcbff1b6,https://upload.wikimedia.org/wikipedia/commons/e/ed/Lion_Statue%2C_Arnala_01.jpg,166802,http://commons.wikimedia.org/wiki/Category:Fort_Arnala,castle / fort,human-made
9965a469f25d6e74,https://upload.wikimedia.org/wikipedia/commons/9/91/Torrskog_church_Bengtsfors_Sweden_004.JPG,118292,http://commons.wikimedia.org/wiki/Category:Torrskogs_kyrka,church,human-made
b4a8c8196fbd3181,https://upload.wikimedia.org/wikipedia/commons/9/94/13-02-24-aeronauticum-by-RalfR-077.jpg,199802,"http://commons.wikimedia.org/wiki/Category:Aeronauticum,_Nordholz",museum,human-made
3fb1d9dd575d85db,https://upload.wikimedia.org/wikipedia/commons/2/23/%C3%89glise_Saint-Nicolas_de_Coutances_%284%29.jpg,157277,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Nicolas_(Coutances),church,human-made
93223e7171e17a8f,https://upload.wikimedia.org/wikipedia/commons/6/66/Sul_fondo_del_lago_-_panoramio.jpg,73340,http://commons.wikimedia.org/wiki/Category:Lago_di_Trebecco,lake,natural
4e3a6a025736c521,https://upload.wikimedia.org/wikipedia/commons/d/d3/Kleiwarenfabriek_Nieuw_Werklust_-_fabriekshal.jpg,183322,http://commons.wikimedia.org/wiki/Category:Oude_Rijn,river,natural
4ff3735dbf1adaa3,https://upload.wikimedia.org/wikipedia/commons/b/b2/Point_culminant_de_Bruxelles_av._Belle_Alliance_%28124_m.%29_-_panoramio.jpg,61995,http://commons.wikimedia.org/wiki/Category:Bois_de_la_Cambre/Ter_Kamerenbos,parks,natural
b942c46a9c755a10,https://upload.wikimedia.org/wikipedia/commons/b/b9/Dawn_Clouds_%2825606491776%29.jpg,97734,http://commons.wikimedia.org/wiki/Category:Lake_Wendouree,lake,natural
f1a3ade42ccda3e4,https://upload.wikimedia.org/wikipedia/commons/8/8f/Sant%27Ambrogio_di_Torino%2C_sacra_di_San_Michele_%28041%29.jpg,106126,http://commons.wikimedia.org/wiki/Category:Sacra_di_San_Michele,church,human-made
923f133fc420b611,https://upload.wikimedia.org/wikipedia/commons/b/b0/Pullman_coaches_at_the_Colne_Valley_Railway_-_geograph.org.uk_-_607489.jpg,186782,http://commons.wikimedia.org/wiki/Category:Colne_Valley_Railway,rail transportation,human-made
6267d357893520ca,https://upload.wikimedia.org/wikipedia/commons/2/24/Mangfall_zwischen_Valley_und_Maxlm%C3%BChle_063.jpg,186326,http://commons.wikimedia.org/wiki/Category:Mangfall,river,natural
2b8796a388a8087e,https://upload.wikimedia.org/wikipedia/commons/a/a0/Singapore_058798_-_panoramio_%286%29.jpg,106602,"http://commons.wikimedia.org/wiki/Category:Sri_Mariamman_Temple,_Singapore",hindu temple,human-made
513dfd79f8b0af53,https://upload.wikimedia.org/wikipedia/commons/4/4b/Blorenge%2C_Moorland%2C_with_the_Memorial_and_plaque_to_the_show-jumper_Foxhunter_in_the_foreground_-_geograph.org.uk_-_925007.jpg,55809,http://commons.wikimedia.org/wiki/Category:Blorenge,mountain,natural
29de5f9135d7ee7d,http://upload.wikimedia.org/wikipedia/commons/3/3a/Moscow%2C_Borodinsky_Bridge_03.jpg,144013,http://commons.wikimedia.org/wiki/Category:Borodinskiy_Bridge,bridge,human-made
b797e00d22e61a68,http://upload.wikimedia.org/wikipedia/commons/c/c4/International_Mountain_Museum_%282010%29%2C_Pokhara%2C_Nepal-75.jpg,56219,http://commons.wikimedia.org/wiki/Category:International_Mountain_Museum,museum,human-made
42fa806867ec8f37,https://upload.wikimedia.org/wikipedia/commons/d/d6/Dijon_-_%C3%89glise_Saint-Michel_-_PA00112270_-_002.jpg,20516,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Michel_de_Dijon,church,human-made
4ca57f69adfb0e42,https://upload.wikimedia.org/wikipedia/commons/4/44/WasserwerkBeesen01.JPG,124282,http://commons.wikimedia.org/wiki/Category:Maya_mare_-_Altes_Wasserwerk_Beesen_(Halle),amusement park,human-made
942ba1a0b5d3fefe,https://upload.wikimedia.org/wikipedia/commons/a/a3/ETH-BIB-Menton%2C_Altstadt_v.d._Corniche_nach_S%C3%BCdosten_%28SE%29-Dia_247-11988.tif,138982,http://commons.wikimedia.org/wiki/Category:Media_contributed_by_the_ETH-Bibliothek,library,human-made
4a7b7822ed140664,https://upload.wikimedia.org/wikipedia/commons/c/cc/Die_Bauten_von_Dresden_%281878%29_Illustrationsseite_053.jpg,129724,http://commons.wikimedia.org/wiki/Category:Russisch-Orthodoxe_Kirche_(Dresden),church,human-made
b43a8cde474bdae5,https://upload.wikimedia.org/wikipedia/commons/8/89/Cumulus_Resort_Laajavuori_from_Matti_Nyk%C3%A4sen_m%C3%A4ki.JPG,48500,http://commons.wikimedia.org/wiki/Category:Lake_Tuomioj%C3%A4rvi_(Jyv%C3%A4skyl%C3%A4),lake,natural
2fa9c4811f8815c8,https://upload.wikimedia.org/wikipedia/commons/c/c0/Igrejapampulha1.JPG,196682,http://commons.wikimedia.org/wiki/Category:Igreja_de_S%C3%A3o_Francisco_de_Assis_(Belo_Horizonte),church,human-made
7877c2244b625dc3,https://upload.wikimedia.org/wikipedia/commons/d/d6/HK_TST_%E7%B6%AD%E5%A4%9A%E5%88%A9%E4%BA%9E%E6%B8%AF_Victoria_Harbour_blue_sky_n_sea_June_2017_IX1_11.jpg,175356,http://commons.wikimedia.org/wiki/Category:Victoria_Harbour,harbor,human-made
d9cc01a583554e51,https://upload.wikimedia.org/wikipedia/commons/6/69/Place_Jacques-Cartier_Square.jpg,68226,http://commons.wikimedia.org/wiki/Category:Place_Jacques-Cartier,square,human-made
f86728e3a142bba5,https://upload.wikimedia.org/wikipedia/commons/a/aa/Ivo_Pelicon.jpg,111747,http://commons.wikimedia.org/wiki/Category:Museum_of_Yugoslavia,museum,human-made
ab790a7f6414df62,https://upload.wikimedia.org/wikipedia/commons/5/5a/Thailand_2015_%2820816886346%29.jpg,113743,http://commons.wikimedia.org/wiki/Category:Taling_Chan_Floating_Market,market,human-made
6504e61016f909f2,https://upload.wikimedia.org/wikipedia/commons/1/14/Stuttgart_-Deutsches_Landwirtschaftsmuseum-_2018_by-RaBoe_035.jpg,122142,http://commons.wikimedia.org/wiki/Category:Deutsches_Landwirtschaftsmuseum,museum,human-made
e20936b32a99ce14,https://upload.wikimedia.org/wikipedia/commons/6/6a/Eichtersheim_Schlosskirche_752.JPG,166388,http://commons.wikimedia.org/wiki/Category:Schlosskirche_Eichtersheim,church,human-made
e818fec155c2ce23,https://upload.wikimedia.org/wikipedia/commons/6/6d/Cedar_Dunes_Provincial_Park%2C_PEI_%2835961341371%29.jpg,167866,http://commons.wikimedia.org/wiki/Category:Cedar_Dunes_Provincial_Park,parks,natural
e546761c5ac69412,https://upload.wikimedia.org/wikipedia/commons/3/34/Pier_40_td_%282018-06-09%29_05_-_Portable_Pitchers_Mound.jpg,160721,http://commons.wikimedia.org/wiki/Category:Pier_40_(Manhattan),sports venue,human-made
8c2212e8c76f47b3,https://upload.wikimedia.org/wikipedia/commons/4/44/2014_Bystrzyca_K%C5%82odzka%2C_ko%C5%9Bci%C3%B3%C5%82_%C5%9Bw._Jana_Nepomucena_05.JPG,138619,http://commons.wikimedia.org/wiki/Category:Saint_John_of_Nepomuk_church_in_Bystrzyca_K%C5%82odzka,church,human-made
629291fd19474525,https://upload.wikimedia.org/wikipedia/commons/8/8a/Trinity_Lutheran_Church._Full_shot_across_the_street..JPG,136410,"http://commons.wikimedia.org/wiki/Category:Trinity_Lutheran_Church_(Queens,_New_York)",church,human-made
22e1a026c2ed6077,https://upload.wikimedia.org/wikipedia/commons/9/9d/Saint-georges_Sel%C3%A9stat.jpg,98661,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Georges_de_S%C3%A9lestat,church,human-made
a94681b11bce3226,https://upload.wikimedia.org/wikipedia/commons/8/82/Via_Gavidia_-_Tabay_%28Paramo%29_%28Sierra_Nevada-Merida%29_%2833%29.JPG,7240,http://commons.wikimedia.org/wiki/Category:Sierra_Nevada_de_M%C3%A9rida,mountain,natural
eb67409d4b34d985,https://upload.wikimedia.org/wikipedia/commons/3/39/I%27ve_Been_to_the_Mountaintop.jpg,81380,http://commons.wikimedia.org/wiki/Category:Preikestolen,mountain,natural
7575227f29bbfb2c,https://upload.wikimedia.org/wikipedia/commons/b/b9/Hotel_Ca%27_Sagredo_-_Grand_Canal_-_Rialto_-_Venice_Italy_Venezia_-_Creative_Commons_by_gnuckx_-_panoramio_%2828%29.jpg,31899,http://commons.wikimedia.org/wiki/Category:Palazzo_Falier_(Venice),palace,human-made
93211a1088233a2c,https://upload.wikimedia.org/wikipedia/commons/5/53/Brzeg_Castle_03.jpg,10825,http://commons.wikimedia.org/wiki/Category:Brzeg_Castle,castle / fort,human-made
84784d2046893a18,https://upload.wikimedia.org/wikipedia/commons/9/9c/Tuff_ring_Caldera_Blanca_on_Lanzarote%2C_June_2013_%284%29.jpg,197818,http://commons.wikimedia.org/wiki/Category:Caldera_Blanca,mountain,natural
495cf34848c1b08e,https://upload.wikimedia.org/wikipedia/commons/3/3d/Sainte-C%C3%A9cile2.jpg,129283,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Sainte-C%C3%A9cile_de_Cuxac-Cabard%C3%A8s,church,human-made
d7ad88621e0c7f25,https://upload.wikimedia.org/wikipedia/commons/d/d1/More_topiary_at_Ropley_Station%2C_Mid_Hants_Railway_-_geograph.org.uk_-_1548519.jpg,7868,http://commons.wikimedia.org/wiki/Category:Ropley_railway_station,rail transportation,human-made
6f6715e4028146a1,https://upload.wikimedia.org/wikipedia/commons/8/8a/Doorway_and_Bench_Mark_on_St._Bartholomew%27s_Church%2C_Great_Barrow_-_geograph.org.uk_-_715876.jpg,171087,"http://commons.wikimedia.org/wiki/Category:St_Bartholomew's_Church,_Barrow",church,human-made
773d836fc23b293e,https://upload.wikimedia.org/wikipedia/commons/9/98/WTM_tony_0060.jpg,66548,http://commons.wikimedia.org/wiki/Category:Church_of_St._Joseph_in_Greenwich_Village,church,human-made
407b94b069d5a3bd,http://upload.wikimedia.org/wikipedia/commons/a/ae/Keulenberg_AB2013_12.JPG,171137,http://commons.wikimedia.org/wiki/Category:Keulenberg,mountain,natural
d9f539a454286cf4,https://upload.wikimedia.org/wikipedia/commons/d/d5/A2_Newry_to_Warrenpoint_Road_-_geograph.org.uk_-_800150.jpg,186232,http://commons.wikimedia.org/wiki/Category:A2_road_(Northern_Ireland),road,human-made
65a93cebe425c833,https://upload.wikimedia.org/wikipedia/commons/3/3e/%D0%9F%D0%BE%D0%BB%D1%8E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BF%D0%B0%D1%80%D0%BA01.jpg,197825,http://commons.wikimedia.org/wiki/Category:Polustrovsky_Park,parks,natural
dcbcd5ddf941fafc,https://upload.wikimedia.org/wikipedia/commons/f/f3/%D0%A1%D0%B1%D1%8B%D0%BB%D0%B0%D1%81%D1%8C_27-%D0%BB%D0%B5%D1%82%D0%BD%D1%8F%D1%8F_%D0%BC%D0%B5%D1%87%D1%82%D0%B0._%D0%91%D0%B5%D0%BB%D0%B0%D1%8F_%D1%81%D0%BA%D0%B0%D0%BB%D0%B0_%28%D0%90%D0%BA-%D0%BA%D0%B0%D1%8F%29._%D0%91%D0%B5%D0%BB%D0%BE%D0%B3%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9_%D1%80-%D0%BD._%D0%9A%D1%80%D1%8B%D0%BC._%D0%A0%D0%BE%D1%81%D0%B8%D1%8F._%D0%A1%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_2015_-_panoramio.jpg,195139,http://commons.wikimedia.org/wiki/Category:Aq_Qaya,mountain,natural
52dcd525c98e7888,https://upload.wikimedia.org/wikipedia/commons/2/22/Cedar_Reflections_at_Attingham_-_geograph.org.uk_-_864679.jpg,196365,http://commons.wikimedia.org/wiki/Category:Attingham_Park,house,human-made
93a45b0f50f601bb,https://upload.wikimedia.org/wikipedia/commons/f/fc/St_Margarets_Lothbury_Church.jpg,39143,http://commons.wikimedia.org/wiki/Category:St_Margaret_Lothbury,church,human-made
110ebce850621de9,https://upload.wikimedia.org/wikipedia/commons/f/f3/Europe_%283821753784%29.jpg,59839,http://commons.wikimedia.org/wiki/Category:G%C3%B6taplatsen,square,human-made
1d28be6d084bf8fb,http://upload.wikimedia.org/wikipedia/commons/b/b7/1900_Building_%28Melbourne%2C_Florida%29_001.jpg,33029,"http://commons.wikimedia.org/wiki/Category:1900_Building_(Melbourne,_Florida)",hotel,human-made
4601c3a77d0c54ed,https://upload.wikimedia.org/wikipedia/commons/6/6e/StudenkaChurch4.jpg,185122,http://commons.wikimedia.org/wiki/Category:Church_of_Saint_Bartholomew_(Stud%C3%A9nka),church,human-made
a0e15c79601211a8,https://upload.wikimedia.org/wikipedia/commons/e/ec/Y-Farm_Milit._Cem.22-2.JPG,197288,http://commons.wikimedia.org/wiki/Category:Y_Farm_Military_Cemetery,cemetery,human-made
70e451db9154a37a,https://upload.wikimedia.org/wikipedia/commons/8/8a/17112012513_Monument_als_Immolats_per_la_llibertat_a_Catalunya.jpg,114253,http://commons.wikimedia.org/wiki/Category:Fossar_de_la_Pedrera,cemetery,human-made
46e5bc906ce2cc15,https://upload.wikimedia.org/wikipedia/commons/6/6d/Nuijamaan_kirkko_2017_01.jpg,140783,http://commons.wikimedia.org/wiki/Category:Nuijamaa_Church,church,human-made
d2e80edee9062db3,https://upload.wikimedia.org/wikipedia/commons/6/65/NostraSignoraLaeken_40.jpg,116911,http://commons.wikimedia.org/wiki/Category:Onze-Lieve-Vrouwekerk_(Laken),church,human-made
7f5909f23cc42cfe,https://upload.wikimedia.org/wikipedia/commons/e/e8/USJ_Christmas_tree_2016.jpg,54715,http://commons.wikimedia.org/wiki/Category:Universal_Studios_Japan,amusement park,human-made
668514ca6e0556be,https://upload.wikimedia.org/wikipedia/commons/c/c4/The_view_from_within_-_geograph.org.uk_-_253063.jpg,184186,http://commons.wikimedia.org/wiki/Category:Bembridge_Windmill,windmill,human-made
87911583df7fe6a1,https://upload.wikimedia.org/wikipedia/commons/0/09/Lake_Mendota_-_panoramio_%2817%29.jpg,171364,http://commons.wikimedia.org/wiki/Category:Lake_Mendota,lake,natural
ceb974ed4947c0ca,http://upload.wikimedia.org/wikipedia/commons/f/f0/Slottet_museum_entre_2011.jpg,71770,http://commons.wikimedia.org/wiki/Category:Museum_Tre_kronor,museum,human-made
f4f820507e362848,https://upload.wikimedia.org/wikipedia/commons/0/08/%D0%9E%D0%B4%D0%BD%D0%B5_%D0%B7_%D0%A8%D0%B0%D1%86%D1%8C%D0%BA%D0%B8%D1%85_%D0%BE%D0%B7%D0%B5%D1%80_2.JPG,11958,http://commons.wikimedia.org/wiki/Category:Lakes_of_Shatsk,lake,natural
1b698992de23eb7c,https://upload.wikimedia.org/wikipedia/commons/3/3a/Mercy_Corps_Team_02.jpg,99834,http://commons.wikimedia.org/wiki/Category:Kidepo_Valley_National_Park,parks,natural
f3e5d5d1e5deafb4,http://upload.wikimedia.org/wikipedia/commons/8/89/Schloss_Drachenburg_2.JPG,147765,http://commons.wikimedia.org/wiki/Category:Schloss_Drachenburg,castle / fort,human-made
d26fe83a167a8c6d,https://upload.wikimedia.org/wikipedia/commons/0/0f/Moirax_Church_Capital_3.jpg,171426,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Notre-Dame_de_Moirax,church,human-made
7f30c984892d5d29,https://upload.wikimedia.org/wikipedia/commons/a/ad/Hohe_Mandling_-_Wolfsgeist.jpg,53601,http://commons.wikimedia.org/wiki/Category:Hohe_Mandling,mountain,natural
